Interactor_A	Interactor_B
CHMP2B	Ist1
CHMP2B	Vps24
CHMP2B	mib2
CHMP2B	Vps2
CHMP2B	Vps60
CHMP2B	shrb
CHMP2B	Chmp1
CHMP2B	Flo2
CHMP2B	Vps4
bnb	CG4198
bnb	RpS15Ab
CG4198	RpS15Ab
CG4198	CG11723
mib2	Flo2
mib2	tn
mib2	Vps4
mib2	zip
CG10802	Mvd
vis	achi
vis	CG34179
vis	CG17272
vis	CG31642
vis	CG10669
vis	sens-2
vis	grh
vis	CG14667
vis	CG4424
GluProRS	GlnRS
GluProRS	IleRS
GluProRS	MetRS
GluProRS	ArgRS
GluProRS	Ipo9
GluProRS	betaCOP
GluProRS	Gp93
GluProRS	Idh3a
GluProRS	PCB
GluProRS	Rdh1
GluProRS	Gfat2
GluProRS	Rpn1
GluProRS	Pi3K68D
GluProRS	CG33303
GluProRS	OstDelta
GluProRS	Mcad
GluProRS	AIMP2
GluProRS	msk
GluProRS	Cyp12d1-p
GluProRS	AIMP1
GluProRS	CCT4
GluProRS	Kap-alpha3
GluProRS	SerRS
GluProRS	ScsbetaG
GluProRS	Pp2A-29B
GluProRS	Sec61alpha
GluProRS	Nfs1
GluProRS	CCT3
GluProRS	Agpat3
GluProRS	Sec63
GluProRS	CCT6
GluProRS	Cnx99A
GluProRS	Mpcp2
GluProRS	CG1371
GluProRS	MRP
GluProRS	Kr-h2
GluProRS	Fatp1
GluProRS	Vps4
GluProRS	CCT8
GluProRS	sima
GluProRS	Rtnl1
GluProRS	TER94
GluProRS	bor
GluProRS	Sumo
GluProRS	LysRS
GluProRS	lwr
GluProRS	LeuRS
Rpn5	Rpn9
Rpn5	Amun
Rpn5	Rpn11
Rpn5	Rpn3
Rpn5	Rpn13
Rpn5	Rpn1
Rpn5	Rpn2
CG6465	CG6726
Cyp4e2	Cyp4e1
Cyp4e2	CG4407
Cyp4e2	snz
Cyp4e1	CG4407
Cyp4e1	Agpat3
CG15098	CG2736
CG15098	CG11857
CG15098	SERCA
CG15098	ZnT63C
CG15098	Sc2
CG15098	UQCR-C2
CG15098	CG7668
CG15098	Kr-h2
CG15098	Syx7
CG15098	toe
CG15098	Rap2l
CG15098	hbs
CG15098	CG3164
CG6015	CG4849
CG6015	CG15525
CG6015	Brr2
CG7810	Sf3b5
CG7810	Sf3b6
CG7810	Sf3b3
Sf3b5	SmE
Sf3b5	Ada1-2
Sf3b5	Sgf29
Sf3b5	Nipped-A
Sf3b5	SmB
Sf3b5	SmD2
Sf3b5	SmD1
Sf3b5	Sf3a1
Sf3b5	SNRPG
Mis12	Nnf1b
Mis12	Spc105R
Mis12	cana
Mis12	CG3339
Mis12	Spc25
Mis12	Dhc64C
Mis12	Dhc16F
Mis12	Cenp-C
CG15891	Vps37B
CG15891	TSG101
CG15891	Mvb12
CG31546	zip
CG3436	CG6674
CG3436	CG6015
CG3436	Prp8
CG3436	CG4849
CkIIbeta	Dek
CkIIbeta	CG3907
CkIIbeta	RNF220
CkIIbeta	Mfap1
CkIIbeta	Prp38
CkIIbeta	BRWD3
CkIIbeta	CkIIalpha
CkIIbeta	PIP4K
CkIIbeta	CG13001
CkIIbeta	Ssl
CkIIbeta	per
CkIIbeta	Clk
CkIIbeta	tim
CkIIbeta	Psi
CkIIbeta	rictor
CkIIbeta	S6kII
CkIIbeta	orb
CkIIbeta	ksr
CkIIbeta	Pak
CkIIbeta	Pak3
CkIIbeta	h
CG10189	CG8078
CG2574	Art1
ND-24	CG11035
Cyp4ac1	FipoQ
Cyp4ac1	CG8888
Cyp4ac1	Coq6
Cyp4ac1	betaTub56D
Prps	CG2246
SmD2	SNRPG
SmD2	SmD1
SmD2	mir-34
SmD2	mir-33
SmD2	SmB
SmD2	mir-8
SmD2	CG44249
CG12081	EloC
Dip-B	CG5445
Dip-B	CG18518
Atac1	wds
Atac1	Sgf29
Atac1	ReepA
Atac1	Hcf
Atac1	MBD-R2
Atac1	Chrac-14
Atac1	Atac2
Atac1	Mocs2B
Atac1	Ada2a
Atac1	Mis12
Atac1	Dyb
Atac1	CG13144
CG9123	CG12608
CG9123	CG4565
Rpn2	Rpn13
Rpn2	Rpn11
Rpn2	Prosbeta7
Rpn2	Prosbeta4
Rpn2	PSMG1
Rpn2	Prosalpha3
Rpn2	Prosbeta5
Rpn2	Prosalpha6
Rpn2	CG12321
Rpn2	Prosalpha1
Rpn2	Rpn1
Rpn2	Pomp
Rpn2	Prosalpha2
Rpn2	Rpn12
Rpn2	CG11885
Rpn2	Rpn3
CG31712	l(2)37Cb
CG31917	mrn
CG31917	Tfb5
sob	Arc1
sob	Rae1
sob	CG18787
sob	Rel
sob	Hr78
sob	drm
sob	Irbp18
sob	toy
sob	CG31955
sob	CG16863
sob	ewg
Arc1	Doc2
Arc1	CG7049
Arc1	CG1129
Arc1	CG18789
Arc1	CG18787
Arc1	Rae1
Arc1	Trx-2
Arc1	CG1218
Arc1	Src42A
Arc1	S6kII
Arc1	Myc
Arc1	Arc2
Arc1	cnk
HSPC300	mib2
HSPC300	Flo2
HSPC300	kug
CG8839	CG1227
mxt	eIF3c
mxt	eIF4E5
mxt	eIF4E3
mxt	eIF4E4
mxt	eIF4E7
mxt	CG13124
mxt	CycG
eIF3c	eIF3k
eIF3c	eIF3f1
eIF3c	eIF3l
eIF3c	eIF3d1
eIF3c	eIF3a
eIF3c	pix
eIF3c	foxo
eIF3c	S6kII
Es2	CG15084
Es2	CG7675
CG14005	Desat1
CCDC53	CG5446
CCDC53	CG12822
CCDC53	wash
CCDC53	FAM21
CCDC53	Strump
CG5446	SCAR
CG5446	wash
CG5446	CG12822
CG5446	HSPC300
shd	CCT6
shd	CCT8
Vha36-1	VhaSFD
Vha36-1	CG14818
Vha36-1	Vha68-2
Vha36-1	CG5126
Vha36-1	Vha14-1
Vha36-1	Vha68-1
Vha36-1	slim
Vha36-1	Vha26
Vha36-1	Vha44
CG3995	CG32344
CG3995	pit
CG3995	CG31441
CG3995	CG31955
p23	Nt5b
p23	CG9588
p23	Acsx3
p23	CG9467
p23	asl
p23	Art4
p23	fabp
p23	GstE6
p23	alpha-Spec
p23	FipoQ
p23	Nacalpha
p23	Akr1B
p23	CARPB
p23	Sil1
p23	capt
p23	Sumo
p23	red
p23	RpS10b
p23	TER94
p23	Pdi
p23	bor
Fie	CG14715
sun	CG8195
sun	ATPsynF
sun	ATPsynB
sun	pippin
sun	Sec61alpha
sun	Rdh1
sun	MRP
sun	ATPsynCF6
sun	ATPsynO
sun	ATPsyngamma
sun	ATPsynD
sun	Ost48
sun	OstDelta
sun	ATPsyndelta
sun	CG12170
sun	jagn
sun	Surf4
sun	ATPsynE
sun	mth
sun	Cpr78E
CG11035	p53
IleRS	GlnRS
IleRS	MetRS
IleRS	AIMP1
IleRS	ArgRS
IleRS	LeuRS
Non1	CG8939
Non1	RpL24-like
Non1	Ns1
Non1	CG1234
Non1	CG5033
Non1	CG8545
Non1	Ns2
Non1	CG6937
Non1	RpL7-like
Non1	eIF6
Non1	pths
Non1	Rbm13
Non1	CG32344
Non1	mRpL2
Non1	Nop56
Non1	Srp72
Non1	CG6712
Non1	CG4364
Non1	Ifrd1
Non1	CG2691
Non1	pit
Non1	l(2)k09848
Non1	p53
ldbr	CG13484
ldbr	sima
CG11857	Tango9
CG11857	Sec61alpha
CG11857	CG31729
CG11857	SERCA
CG11857	Kr-h2
CG11857	CG3164
Hsc70-1	Hsp68
Hsc70-1	dos
Hsc70-1	clu
Hsc70-1	CG10887
Hsc70-1	Hsc70-2
Hsc70-1	Trap1
Hsc70-1	Dredd
Hsc70-1	cbc
Hsp68	GstE8
Hsp68	Plod
Hsp68	Hsp70Aa
Hsp68	Thor
MrgBP	pont
MrgBP	CG8745
MrgBP	Mapmodulin
MrgBP	DMAP1
MrgBP	CG12054
Agpat3	CG31729
Agpat3	SERCA
Agpat3	Sec61alpha
Agpat3	UQCR-C2
Agpat3	Kr-h2
Agpat3	KdelR
CG3008	Art4
CG3008	MED27
CG3008	MED8
CG3008	MED16
CG3008	MED17
CG3008	alpha-Spec
CG3008	MED4
CG3008	MED7
CG3008	MED10
CG3008	CG17002
CG3008	Usp10
CG3008	Pih1D1
CG3008	Nup358
CG3008	CG2017
CG3008	MED30
CG3008	Nfs1
CG3008	OstDelta
CG3008	MED23
CG3008	Cyp12d1-p
CG3008	Cpsf6
CG3008	CG34159
CG3008	CG9467
CG3008	MED11
CG3008	ebi
CG3008	MED14
CG3008	UQCR-C2
CG3008	p23
CG3008	Rdh1
CG3008	Ptip
CG3008	Nacalpha
CG3008	Gp210
CG3008	HnRNP-K
CG3008	CCT8
CG3008	RpS10b
CG3008	TER94
CG3008	bor
CG3008	Pa1
RabGGTb	RabGGTa
RabGGTb	Rab1
Gip	CG6726
Gip	eIF4B
Gip	capt
Gip	loqs
Gip	Sumo
CG3708	kdn
CG3708	Strn-Mlck
CG3708	snRNP-U1-C
Ald1	regucalcin
Ald1	Picot
Ald1	CG5500
Ald1	CG13893
Ald1	Atg14
Ald1	CG8891
Ald1	mAcon1
Ald1	CG5177
Ald1	GlyP
Ald1	scu
Ald1	Gapdh2
Ald1	Eno
Ald1	GstS1
Ald1	CG14207
Ald1	Nlp
Ald1	Inos
Ald1	Nacalpha
Ald1	Fkbp12
Ald1	Spindly
Ald1	awd
Ald1	capt
Ald1	Yp3
Ald1	Chd64
Ald1	CG16826
Ald1	CG1910
Ald1	Mf
Ald1	Sod2
Ald1	p23
Ald1	Sh3beta
Ald1	Uch
Ald1	TpnC41C
Ald1	Gpdh1
Ald1	Pglym78
Ald1	Mdh2
Ald1	fln
Ald1	CG5506
Ald1	Pgd
Ald1	apolpp
Ald1	CG2852
Ald1	CG10638
Ald1	Fer2LCH
Ald1	ATPsynCF6
Ald1	Lsp2
Ald1	AnxB10
Ald1	Scp1
Ald1	Pgk
Ald1	CG31343
Ald1	PCNA
Ald1	Yp2
Ald1	Gpo1
Ald1	up
Ald1	COX7AL2
Ald1	kdn
Ald1	RhoGDI
Ald1	Bacc
Ald1	Mlc2
Ald1	Fkbp14
Ald1	CG14715
Ald1	Prm
Ald1	EndoGI
Ald1	Prx2540-2
Ald1	Calr
Ald1	GstO3
Ald1	Df31
Ald1	Argk1
Ald1	Actn
Ald1	Mlc1
Ald1	Tm2
Ald1	Mhc
Ald1	fabp
Ald1	ft
Ald1	PHDP
Ald1	Glo1
Ald1	wupA
Ald1	TER94
Ald1	tn
CG7611	cDIP
CG7611	RanBPM
CG7611	didum
alpha4GT1	CG4983
ClC-c	CG1161
CARPB	red
Kaz	didum
ATPsyngamma	ATPsynF
ATPsyngamma	ATPsyndelta
ATPsyngamma	CCT6
ATPsyngamma	CG2065
ATPsyngamma	CG1416
ATPsyngamma	SERCA
ATPsyngamma	Tapdelta
ATPsyngamma	Rpt4
ATPsyngamma	Mcad
ATPsyngamma	Sc2
ATPsyngamma	Mec2
ATPsyngamma	mEFTu1
ATPsyngamma	Rpt1
ATPsyngamma	Gp93
ATPsyngamma	UQCR-C2
ATPsyngamma	spidey
ATPsyngamma	ScsbetaA
ATPsyngamma	Rdh1
ATPsyngamma	Cyp12d1-p
ATPsyngamma	ScsbetaG
ATPsyngamma	CG33303
ATPsyngamma	Rab1
Slmap	hpo
Slmap	mub
Slmap	cmet
Slmap	Tlk
Slmap	Cka
Tapdelta	Tspo
Tapdelta	OstDelta
Tapdelta	Gp93
Tapdelta	Rpt1
Tapdelta	Nfs1
Tapdelta	Mec2
Tapdelta	Idh3a
Tapdelta	Arl8
Tapdelta	MRP
Tapdelta	UQCR-6.4
Tapdelta	Cyp12d1-p
Tapdelta	ScsbetaA
Tapdelta	spidey
Tapdelta	Sc2
Tapdelta	Mcad
Tapdelta	Sec61alpha
Tapdelta	Pp2A-29B
Tapdelta	SERCA
Tapdelta	ScsbetaG
Tapdelta	Ipo9
Tapdelta	CG1416
Tapdelta	CG11857
Tapdelta	CCT6
Tapdelta	Mpcp2
Tapdelta	CG33303
Tapdelta	Rdh1
Tapdelta	UQCR-C2
Tapdelta	mge
Tapdelta	cathD
Tapdelta	Kr-h2
Tapdelta	Fatp1
Tapdelta	brk
Tapdelta	CG12659
Tapdelta	Vps4
Tapdelta	RpS10b
Pfdn6	Pfdn5
Pfdn6	CG10252
Pfdn6	mgr
Pfdn6	KFase
Cpr11B	BthD
BthD	CG4707
BthD	CG18789
BthD	CG1218
BthD	CG7049
BthD	Wdr82
BthD	CG18787
BthD	CG5746
BthD	CG1129
BthD	Arc1
BthD	CG1532
BthD	Sbp2
Drat	Ssadh
fand	CG6015
fand	CG14641
fand	CG15525
fand	CG4849
fand	CG9667
fand	Brr2
fand	Prp19
fand	CG31368
fand	Cdc5
CG11807	CG16789
CG11807	eEF1alpha1
Gos28	alphaSnap
Gos28	Bet1
Gos28	Vti1a
Gos28	Ykt6
Gos28	Membrin
Gos28	Sec22
Gos28	Slh
Gos28	koko
Gos28	Vamp7
Gos28	gammaSnap2
Gos28	Snap24
Gos28	Syx7
Spn47C	Wdr37
Rpn8	Rpn11
Rpn8	Prosbeta2
Rpn8	Rpt3
Rpn8	Prosalpha6
Rpn8	Rpn6
Rpn8	Prosbeta7
Rpn8	Prosbeta3
Rpn8	Rpn1
Rpn8	Rpn9
Rpn8	Prosbeta4
Rpn8	Rpt2
Rpn8	Prosalpha3
Rpn8	Rpn2
Rpn8	Prosbeta5
Rpn8	Prosalpha4
Rpn8	Prosalpha5
Rpn8	Prosalpha2
Rpn8	Rpn7
Rpn8	Rpn5
Rpn8	Prosalpha7
Rpn8	Prosbeta1
Rpn8	Rpt5
Rpn8	Rpt4
Rpn8	Rpn13
Rpn8	Rpt6
Rpn8	Rpn3
CG14818	CG34404
CG14818	CG4198
CG14818	CG10681
CG14818	gdrd
CG8360	CG7920
CG8360	p38c
Sf3b6	Sf3b5
CG14879	alc
Syx8	alphaSnap
Syx8	Sec22
Syx8	Ykt6
Syx8	Bet1
Syx8	Membrin
Syx8	AttD
Syx8	Sec20
Syx8	Syx18
Syx8	Gos28
Syx8	Vti1a
Syx8	Slh
Syx8	koko
Syx8	Vamp7
Syx8	Nsf2
Syx8	Snap24
Syx8	gammaSnap2
Syx8	Syx7
Syx8	Vti1b
spt4	Spt5
CG12171	CG31548
CG12171	CG31549
CG31548	CG31549
BORCS5	Snapin
CG3907	CkIIalpha
CG5577	CG5567
CG5577	CG30281
CG5567	CG30281
eIF4E5	Thor
Nnp-1	CG8939
Nnp-1	Rbm13
Nnp-1	Non1
Nnp-1	CG6712
Nnp-1	CG5033
Nnp-1	l(2)k09848
Nnp-1	Tsc1
Sou	CG14995
Sou	Kaz
msd5	dgt6
Mfap1	Prp38
Mfap1	CkIIalpha
Mfap1	Cdc5
Mfap1	TER94
Prp38	CkIIalpha
Prp38	Cdc5
CG1910	loqs
CG1910	Snx3
CG1910	Sps1
CG1910	CG4949
CG1910	Synd
CG1910	CG8891
CG1910	CG5568
CG1910	Akap200
CG1910	Sh3beta
CG1910	Mdh2
CG1910	Inos
CG1910	Df31
CG1910	Mtap
CG1910	CG10638
CG1910	CG2852
CG1910	Eb1
CG1910	Chd64
CG1910	Hibch
CG1910	Clic
CG1910	Prx2540-2
CG1910	strat
CG1910	capt
CG1910	eIF1A
CG1910	Bacc
CG1910	Sumo
CG1910	ADD1
CG1910	HIPP1
ND-ACP	CG9804
ND-ACP	bcn92
PAN3	gw
PAN3	roq
PAN3	sprt
PAN3	CG32819
PAN3	SmB
PAN3	PolZ2
PAN3	Strn-Mlck
PAN3	Gyf
PAN3	Helz
CG10803	Cog3
cbs	gkt
cbs	vret
cbs	TER94
CG14480	PSMG1
CG14480	CG12321
GstO3	GstO2
GstO3	GstO1
GstO3	p23
GstO3	capt
GstO3	CG8036
GstO3	l(2)37Cb
GstO3	CG10638
GstO3	RhoGDI
GstO3	Mdh2
GstO3	CG31712
GstO3	fabp
GstO3	Trx-2
GstO3	Akr1B
GstO3	yip2
GstO3	dUTPase
GstO3	Prosalpha1
GstO3	CG14715
GstO3	GstE6
GstO3	Nacalpha
GstO3	Sumo
GstO3	Glo1
GstO3	TER94
GstO3	Pdi
HPS1	HPS4
CG3511	CG12241
CG9205	CG33523
CG9205	GAPcenA
CG9205	Sk2
Dgat2	VhaAC45
Dgat2	VhaAC39-1
VhaAC45	VhaAC39-1
MetRS	AIMP3
MetRS	AIMP2
MetRS	LeuRS
CG9596	CG14544
CG9596	CG17187
CG14044	CG5194
CG14968	p23
CG14968	Chd64
Sf3b1	CG7810
Sf3b1	Sf3b3
Sf3b1	Sf3b6
Sf3b1	Sf3b5
mge	CG11857
mge	Mcad
mge	CG33303
CG8654	Sil1
CG8654	SPE
CG8654	FipoQ
CG8654	Lst8
eEF1alpha2	eEF1delta
eEF1alpha2	Hecw
eEF1delta	PHGPx
eEF1delta	CG43755
eEF1delta	dUTPase
eEF1delta	Akr1B
eEF1delta	Sh3beta
eEF1delta	Nacalpha
eEF1delta	CG5174
eEF1delta	CG10638
eEF1delta	CG31712
eEF1delta	GstE6
eEF1delta	p23
eEF1delta	Mdh2
eEF1delta	Chd64
eEF1delta	GstO3
eEF1delta	Echs1
eEF1delta	capt
eEF1delta	Prosalpha1
eEF1delta	TER94
eEF1delta	Pdi
Cyp28d2	Cyp28d1
Cyp28d2	CG6656
Mtr3	Rrp40
Mtr3	Rrp6
Mtr3	Dis3
Mtr3	CG33672
Atac2	wds
Atac2	PolE4
Atac2	Mocs2B
Atac2	Chrac-14
Atac2	ReepA
Atac2	Hcf
Atac2	MBD-R2
Atac2	Sgf29
Atac2	Rcd1
Atac2	Ada2a
Atac2	Atac3
Sil1	FipoQ
Fnta	Fntb
Fnta	CG14717
Fntb	RpS29
CG12702	Cdc23
Sgf29	ReepA
Sgf29	Ada2a
Sgf29	Nipped-A
Sgf29	Ada1-2
Sf3b3	Sf3b5
Sf3b3	Sf3b6
Sf3b3	Sgf29
Sf3b3	Ada1-2
Sf3b3	wda
Sf3b3	Ada2b
Sf3b3	Spt3
Sf3b3	Spt20
CG4407	CARPB
CG4407	bocks
CG4407	Atg4a
CG4407	Ugt36D1
CG4407	JMJD6
CG4407	Cyp6a13
CG4407	SPE
CG4407	nwk
CG4407	Lst8
CG4407	Ote
CG4407	red
l(1)G0020	CG3995
l(1)G0020	Ns2
l(1)G0020	pths
l(1)G0020	CG2691
l(1)G0020	Nop56
l(1)G0020	Mi-2
l(1)G0020	CG8478
l(1)G0020	CG32344
l(1)G0020	Ns1
l(1)G0020	alt
l(1)G0020	Srp72
l(1)G0020	CG1234
l(1)G0020	CG4364
l(1)G0020	CG8611
l(1)G0020	CG6937
l(1)G0020	Ifrd1
l(1)G0020	CG8939
l(1)G0020	Non1
l(1)G0020	pit
l(1)G0020	foxo
prod	CG3548
prod	bocks
prod	Chro
prod	pzg
prod	Cenp-C
prod	CG15107
prod	CG14074
CG11752	CG11035
CG7071	VhaAC45
CG7071	Vha14-1
CG7071	VhaAC39-1
CG14220	Kr-h1
U4-U6-60K	Prp3
U4-U6-60K	Clbn
U4-U6-60K	RpS19b
CG15141	Chd64
CG15141	Diap1
CG4716	CG33096
CG9300	pasha
DCTN3-p24	Arp10
DCTN3-p24	DCTN6-p27
DCTN3-p24	DCTN2-p50
DCTN3-p24	DCTN4-p62
DCTN3-p24	CG7386
CG8545	CG32344
CG8545	Srp72
CG8545	Cdc5
CG8545	pit
GstD9	GstD10
CG7430	Pgk
CG7430	yip2
CG7430	muc
eIF3j	Gagr
eIF3j	CG3687
eIF3j	CG6013
eIF3j	pix
CG11178	Pbp95
Pbp95	Pbp49
Pbp95	Pbp45
Vps2	shrb
Vps2	mib2
Vps2	Vps4
Polr1C	Polr1D
Ctr9	hyx
Ctr9	Myc
CG9344	CG2021
CG9344	CG10418
CG9344	LSm3
CG9344	CG6610
CG9344	SmD2
CG12768	Mes2
CG15047	RfC3
CG15047	Ku80
CG15047	RfC4
CG15047	maf-S
CG15047	CG15710
CG15047	CG9588
IPIP	SH3PX1
CG4598	PHGPx
CG4598	Sh3beta
CG4598	Prx2540-2
CG4598	capt
CG4598	GstO3
CG4598	fabp
CG4598	CG14715
CG4598	GstE6
CG4598	Nacalpha
CG4598	CG8036
CG4598	CG13887
CG4598	Chd64
CG4598	CG2852
CG4598	CG10638
CG4598	Pgk
CG4598	Mdh2
CG4598	Sumo
CG4598	Pdi
CG7737	CG11980
CG7737	CG1635
CG7737	Gyc89Db
CG7737	Hibch
CG7737	alpha-Est5
CG7737	CG7492
CG7737	CG32631
CG7737	Cpr49Ac
CG7737	vanin-like
CG7737	pan
CG7737	CG5902
CG7737	CG5568
CG7737	CG6282
CG7737	Gyc89Da
CG7737	Synd
CG7737	Pcyt1
CG7737	CG11474
CG7737	Hexo1
CG7737	Wdr92
CG7737	CG3434
CG7737	CG14074
CG11980	CG1635
CG11980	Hibch
CG11980	Pcyt1
betaNACtes1	S-Lap3
betaNACtes1	Nacalpha
RNF220	Synd
RNF220	Pcyt1
RNF220	CG1635
RNF220	CkIIalpha
RNF220	Chro
mEFTs	CG2162
CG11504	nwk
CG11504	Lst8
CG8180	Nedd4
CG8180	wisp
CG3795	CG15717
CG3795	CG11703
CG3795	Dera
CG3795	CG7675
Gs1	Clic
Gs1	CG7737
Gs1	Dronc
Gs1	RabX1
Gs1	Rim2
Gs1	Synd
Gs1	HIP-R
Gs1	CG32631
Gs1	Hibch
Gs1	Amyrel
Gs1	CG32486
Gs1	kel
Clic	Sps1
Clic	Hibch
Clic	Synd
Clic	CG5568
Clic	CG2852
Clic	CG10638
Clic	GstO3
Clic	PHGPx
Clic	CG10265
Clic	CG7737
Clic	Mdh2
Clic	eEF5
Bx42	fand
Bx42	Prp8
Bx42	CG9667
Bx42	CG4849
Bx42	Tango4
Bx42	Brr2
Bx42	CG6015
Bx42	CG1965
Bx42	CG14641
Bx42	Prp19
Bx42	U2A
Nemp	Nup358
Nemp	Fs(2)Ket
Nemp	coro
Nemp	Ote
CG4325	CG11523
CG4325	tobi
CG4325	CG9288
CG4325	Ent1
CG4325	Atg5
CG4325	Nt5c
CG4325	wdb
CG4325	Atg16
CG4325	CG5674
CG4325	Coq5
CG4325	CG9072
CG4325	CG5089
CG4325	CG8851
CG4325	Nup54
CG4325	CG9667
CG4325	Dyb
CG11523	eEF5
Phb2	CG3565
Phb2	Uxs
Phb2	Mdh2
Phb2	CG5174
Phb2	Rab11
Phb2	CG14260
Phb2	CG44249
Phb2	E2f1
Phb2	dind
CG6180	Dhrs4
CG6180	CG7924
CG6180	CG43208
Tspo	ScsbetaA
Tspo	Rab8
Tspo	CG1416
Tspo	Pdhb
Tspo	UQCR-C2
Tspo	strat
Tspo	Sc2
Tspo	bbc
Tspo	Rdh1
Tspo	CG11857
Tspo	Ipo9
Tspo	Arl8
Tspo	CG13220
Tspo	CG33303
Tspo	CG9662
Tspo	GCS2beta
Tspo	CG32638
Tspo	CG15098
Tspo	Pp2A-29B
Tspo	Mcad
Tspo	SERCA
Tspo	COX4
Tspo	CG2070
Tspo	Kr-h2
Tspo	Rab1
CG11815	CG11779
Picot	p23
Picot	Chd64
Picot	capt
CG11911	CD98hc
CG11911	CG8132
CG11911	ergic53
CG11911	CG9257
CG11911	yellow-f
CG11911	sel
Vajk3	Uxs
Vajk3	p24-1
Vajk3	mol
Vajk3	CG7203
Vajk3	Cpr62Bc
Vajk3	CG4962
Vajk3	Vajk2
Vajk3	CG34205
Uxs	CG34205
Hmg-2	CG11980
Hmg-2	JhI-26
Hmg-2	Pcyt2
Hmg-2	Apc2
Hmg-2	REG
Hmg-2	Hibch
Hmg-2	CG7737
Hmg-2	Pcyt1
Hmg-2	Chrac-16
Hmg-2	chinmo
Hmg-2	CG31612
Hmg-2	Hr83
Hmg-2	GATAe
CG18081	Nepl11
CG18081	CG15522
CG18081	CG18787
CG18081	CG1218
Cpr49Ac	CG5568
Cpr49Ac	Synd
CG5568	Hibch
CG5568	Synd
CG5568	vanin-like
CG5568	RNF220
CG5568	Hexo1
Mat1	Cdk7
CG11596	Uxs
CG11596	Ssu72
CG11596	Hmg-2
CG11596	CG7737
CG11596	CG10237
CG11596	Vajk3
CG11596	CG11980
CG11596	CG34205
CG11596	JhI-26
CG11596	Hibch
CG11596	Pcyt1
CG11596	Nup44A
CG11596	Vajk2
CG11596	Pli
Droj2	UQCR-C2
Droj2	SERCA
Droj2	Gp93
Droj2	InR
Droj2	Rap2l
Droj2	sima
Droj2	S6k
Droj2	S6kII
Droj2	Rheb
UQCR-6.4	Pdhb
UQCR-6.4	lic
UQCR-6.4	ScsbetaA
UQCR-6.4	Idh3b
UQCR-6.4	Mcad
UQCR-6.4	OstDelta
UQCR-6.4	Cyt-c1
UQCR-6.4	UQCR-C2
UQCR-6.4	Idh3g
UQCR-6.4	CG33303
UQCR-6.4	Kr-h2
UQCR-6.4	CCT8
UQCR-6.4	RpS10b
CG17187	Ak3
CG17187	CG31278
CG8292	CG10252
CG10252	mgr
CG10252	CG44251
CG1635	Pcyt1
Phb1	CG14005
Phb1	Pli
Phb1	Uxs
Phb1	Phb2
Phb1	CG1354
Phb1	CG13887
Phb1	PCNA
Phb1	COX4
Phb1	CG10638
Phb1	porin
Phb1	Ost48
Phb1	CG5885
Phb1	CG5174
Phb1	Gpat4
Phb1	Pdi
Phb1	dind
Phb1	E2f1
CNPYb	yip7
CNPYb	Gp93
Adh	CG10581
Adh	CG5500
Adh	Gpdh1
Adh	apolpp
Adh	up
Adh	TpnC41C
Adh	Mf
Adh	Mdh2
Adh	mAcon1
Adh	Gpo1
Adh	Ald1
Adh	Yp1
Adh	ND-PDSW
Adh	CG14207
Adh	COX7AL2
Adh	CG5506
Adh	fln
Adh	CG7409
Adh	CG7920
Adh	CG32473
Adh	ND-18
Adh	GstS1
Adh	Scp1
Adh	Yp3
Adh	Mlc2
Adh	Actn
Adh	Tsf1
Adh	Fer2LCH
Adh	Prm
Adh	Gdh
Adh	ATPsyndelta
Adh	Fer1HCH
Adh	Obp56d
Adh	Pglym78
Adh	Ogdh
Adh	kdn
Adh	Lsp2
Adh	Mhc
Adh	CG5177
Adh	Tm2
Adh	Pgk
Adh	Cyt-c1
Adh	Argk1
Adh	GlyP
Adh	CG31343
Adh	CG34205
Adh	Gapdh2
Adh	CG16826
Adh	Vajk2
Adh	COX4
Adh	Yp2
Adh	Eno
Adh	Mlc1
Adh	ovo
Adh	PPO1
Adh	wupA
Adh	Cyt-c-p
Adh	Nplp2
CG10581	Mf
CG10581	Mhc
CG10581	Nplp2
CG4194	Diap1
Agpat1	Prosbeta4
GstD2	GstD4
GstD2	GstD10
GstD2	GstD7
GstD2	GstD9
GstD2	GstD5
GstD2	GstD8
GstD2	Sec10
GstD4	GstD7
GstD4	GstD10
GstD4	GstD5
GstD4	GstD9
Ns1	Nop56
Ns1	Srp72
Ns1	Ifrd1
Ns1	CG6937
Ns1	CG32344
Ns1	pit
Ns1	S6kII
CG8097	DCP1
Hsdl2	zip
CG8300	TORIP
CG8300	CG9312
CG8300	Jon65Aiv
CG8300	sphe
CG8300	CG9581
p24-1	Cpr62Bc
p24-1	Rbsn-5
p24-1	CG34205
p24-1	CG7203
p24-1	PPO2
CG5565	JMJD7
CG5565	CG8132
CG5565	HP1c
JMJD7	CG32450
JMJD7	RPA2
CG13001	RNF220
CG13001	Pcyt1
CG13001	CG17260
CG13001	Hibch
CG13001	CG1635
Usp39	dUTPase
Usp39	PHGPx
Usp39	Chd64
Usp39	CG8209
Usp39	Pdi
Nnf1b	Spc25
Nnf1b	Cenp-C
Nnf1b	CG32655
EbpIII	frm
EbpIII	Syx6
EbpIII	Obp44a
EbpIII	Obp56d
EbpIII	Antdh
EbpIII	Obp99c
EbpIII	apolpp
EbpIII	Nplp2
Ccs	CG6432
Ccs	RpS21
